UnixTimestamp,Date(America/New_York),Time(America/New_York),ExternalTemp,SpConductivity_us,Pressure_abs,Turbidity,ODO,ODO_Sat,PH,PH_mV,Chlorophyll_ugL,Chlorophyll_RFU,BGA_PC_ugL,BGA_PC_RFU,BatteryVoltage,InternalHumidity,Latitude,Longitude,Column 1,Column 2
1720934100000,2024-14-07,01:15:00 4500000,19.08995,46541.16,15.7911,NAN,8.886113,114.8741,8.23569,-71.49656,3.18477,0.7961924,NAN,NAN,13.25325,22,44.10993,-69.10593,,
1720935000000,2024-14-07,01:30:00 5400000,18.98823,46556.45,15.78872,NAN,8.918587,115.0811,8.235365,-71.45284,2.83699,0.7092474,NAN,NAN,13.26862,22,44.10993,-69.10593,,
1720935900000,2024-14-07,01:45:00 6300000,18.86642,46559.27,15.78592,NAN,8.941692,115.1177,8.23745,-71.54373,2.718377,0.6795943,NAN,NAN,13.26764,22,44.10993,-69.10593,,
1720936800000,2024-14-07,02:00:00 7200000,18.65952,15920.89,15.7859,NAN,9.060468,116.2009,8.252262,-72.34876,3.259567,0.8148918,NAN,NAN,13.24837,22,44.10993,-69.10593,,
1720937700000,2024-14-07,02:15:00 8100000,18.49037,46599.27,15.78011,NAN,9.108426,116.4486,8.232392,-71.15923,3.405167,0.8512918,NAN,NAN,13.26764,22,44.10992,-69.10594,,
1720938600000,2024-14-07,02:30:00 9000000,18.42238,46612.17,15.77908,NAN,9.120385,116.457,8.232521,-71.14989,3.357984,0.839496,NAN,NAN,13.26569,22,44.10992,-69.10594,,
1720939500000,2024-14-07,02:45:00 9900000,18.43228,46591.88,15.7757,NAN,9.109478,116.3361,8.232619,-71.15825,3.196427,0.7991068,NAN,NAN,13.26374,22,44.10992,-69.10594,,
1720940400000,2024-14-07,03:00:00 10800000,18.39838,15489.41,15.77654,NAN,9.127604,116.4937,8.250501,-72.18219,3.520558,0.8801396,NAN,NAN,13.24446,22,44.10992,-69.10594,,
1720941300000,2024-14-07,03:15:00 11700000,18.37983,46581.23,15.77615,NAN,9.106173,116.1693,8.232204,-71.12165,3.013875,0.7534689,NAN,NAN,13.23885,22,44.10994,-69.10589,,
1720942200000,2024-14-07,03:30:00 12600000,18.35529,46592.38,15.77627,NAN,9.118483,116.2772,8.231497,-71.07478,3.202909,0.8007274,NAN,NAN,13.26422,22,44.10994,-69.10589,,
1720943100000,2024-14-07,03:45:00 13500000,18.24103,46583.72,15.77663,NAN,9.129206,116.1608,8.233612,-71.16902,3.177435,0.7943587,NAN,NAN,13.26008,22,44.10994,-69.10589,,
1720944000000,2024-14-07,04:00:00 14400000,18.41757,46596.95,12.62184,NAN,9.116324,116.3856,8.251724,-72.25739,2.675186,0.6687964,NAN,NAN,13.24129,22,44.10994,-69.10589,,
1720944900000,2024-14-07,04:15:00 15300000,18.28288,46585.52,15.7788,NAN,9.12264,116.1716,8.230817,-71.01797,2.869591,0.7173978,NAN,NAN,13.26179,22,44.10991,-69.1059,,
1720945800000,2024-14-07,04:30:00 16200000,18.61667,46574.75,15.77866,NAN,9.019855,115.5822,8.22986,-71.04395,2.808265,0.7020664,NAN,NAN,13.25959,22,44.10991,-69.1059,,
1720946700000,2024-14-07,04:45:00 17100000,18.19654,46589.23,15.77808,NAN,9.064927,115.2452,8.22907,-70.89616,2.719598,0.6798994,NAN,NAN,13.24007,22,44.10991,-69.1059,,
1720947600000,2024-14-07,05:00:00 18000000,17.95013,17979.47,15.77624,NAN,8.832787,111.7829,8.234564,-71.15283,2.718555,0.6796387,NAN,NAN,13.23958,22,44.10991,-69.1059,,
1720948500000,2024-14-07,05:15:00 18900000,18.27407,46582.32,15.77664,NAN,8.763902,111.5774,8.214458,-70.07169,2.677194,0.6692985,NAN,NAN,13.26081,22,44.10994,-69.10593,,
1720949400000,2024-14-07,05:30:00 19800000,17.88801,46605.94,15.77803,NAN,8.918225,112.7273,8.218274,-70.19915,2.568269,0.6420674,NAN,NAN,13.2691,22,44.10994,-69.10593,,
1720950300000,2024-14-07,05:45:00 20700000,17.99503,46610.53,15.77789,NAN,8.810367,111.5914,8.210556,-69.77985,2.511125,0.6277813,NAN,NAN,13.28131,22,44.10994,-69.10593,,
1720951200000,2024-14-07,06:00:00 21600000,17.81443,19346.05,15.77566,NAN,9.060766,114.3738,8.238384,-71.33929,2.038519,0.5096298,NAN,NAN,13.25178,22,44.10994,-69.10593,,
1720952100000,2024-14-07,06:15:00 22500000,18.01085,46602.33,15.77751,NAN,8.848745,112.1006,8.213068,-69.92859,1.982396,0.4955989,NAN,NAN,13.30595,22,44.10993,-69.10591,,
1720953000000,2024-14-07,06:30:00 23400000,17.84844,46633.41,15.77713,NAN,8.860028,111.9155,8.213488,-69.91328,2.093091,0.5232727,NAN,NAN,13.32107,22,44.10993,-69.10591,,
1720953900000,2024-14-07,06:45:00 24300000,17.61987,46593.05,15.77832,NAN,8.891747,111.8071,8.209482,-69.62847,2.151349,0.5378373,NAN,NAN,13.30961,22,44.10993,-69.10591,,
1720954800000,2024-14-07,07:00:00 25200000,17.4486,46622.75,12.6284,NAN,9.228806,115.6749,8.250337,-71.93761,2.218418,0.5546046,NAN,NAN,13.33278,22,44.10993,-69.10591,,
1720955700000,2024-14-07,07:15:00 26100000,17.03092,46560.82,15.78177,NAN,9.136538,113.5716,8.226107,-70.44234,2.141243,0.5353108,NAN,NAN,13.36815,22,44.10998,-69.10586,,
1720956600000,2024-14-07,07:30:00 27000000,16.88947,46578.34,15.7812,NAN,9.037164,112.0288,8.22018,-70.06748,2.379359,0.5948398,NAN,NAN,13.45379,22,44.10998,-69.10586,,
1720957500000,2024-14-07,07:45:00 27900000,17.13317,46603.51,15.78218,NAN,9.05787,112.8309,8.21954,-70.08962,1.856482,0.4641204,NAN,NAN,13.50502,22,44.10998,-69.10586,,
1720958400000,2024-14-07,08:00:00 28800000,17.02765,17492.38,15.78514,NAN,9.059318,112.627,8.238343,-71.14429,2.780465,0.6951163,NAN,NAN,13.50526,21,44.10998,-69.10586,,
1720959300000,2024-14-07,08:15:00 29700000,16.73412,46575.55,15.78373,NAN,8.99148,111.1234,8.212502,-69.58934,1.767942,0.4419854,NAN,NAN,13.5299,21,44.1099,-69.10588,,
1720960200000,2024-14-07,08:30:00 30600000,16.45798,46531.22,15.78427,NAN,9.139119,112.316,8.224236,-70.19579,1.647056,0.4117639,NAN,NAN,13.48526,21,44.1099,-69.10588,,
1720961100000,2024-14-07,08:45:00 31500000,16.58621,46588.74,15.78385,NAN,9.132161,112.5316,8.222631,-70.13387,2.050857,0.5127141,NAN,NAN,13.48501,21,44.1099,-69.10588,,
1720962000000,2024-14-07,09:00:00 32400000,16.66582,26156.13,15.7795,NAN,9.09776,112.2475,8.238873,-71.08632,1.417857,0.3544642,NAN,NAN,13.46623,21,44.1099,-69.10588,,
1720962900000,2024-14-07,09:15:00 33300000,17.18283,46601.45,15.78159,NAN,9.124489,113.7663,8.221487,-70.21323,1.315865,0.3289662,NAN,NAN,13.45184,21,44.10993,-69.10587,,
1720963800000,2024-14-07,09:30:00 34200000,16.86056,46536.16,15.78016,NAN,9.118814,112.9613,8.222492,-70.19379,1.101113,0.2752783,NAN,NAN,13.42281,21,44.10993,-69.10587,,
1720964700000,2024-14-07,09:45:00 35100000,16.60496,46607.07,15.78085,NAN,9.046506,111.5393,8.211759,-69.51576,1.469905,0.3674762,NAN,NAN,13.42964,21,44.10993,-69.10587,,
1720965600000,2024-14-07,10:00:00 36000000,16.7609,22666.71,15.77825,NAN,9.099847,112.5267,8.232405,-70.73835,1.749891,0.4374727,NAN,NAN,13.42281,22,44.10993,-69.10587,,
1720966500000,2024-14-07,10:15:00 36900000,16.99024,46594.52,15.78248,NAN,9.108063,113.1371,8.216675,-69.89053,1.90372,0.47593,NAN,NAN,13.41255,22,44.1099,-69.10616,,
1720967400000,2024-14-07,10:30:00 37800000,16.91871,46577.68,15.78088,NAN,9.12836,113.2239,8.217205,-69.90416,1.945486,0.4863715,NAN,NAN,13.40596,22,44.1099,-69.10616,,
1720968300000,2024-14-07,10:45:00 38700000,16.92578,46602.73,15.77863,NAN,9.129743,113.2649,8.216155,-69.84519,1.715453,0.4288632,NAN,NAN,13.41207,22,44.1099,-69.10616,,
1720969200000,2024-14-07,11:00:00 39600000,16.901,46573.63,12.61984,NAN,9.206076,114.149,8.243187,-71.39153,1.972095,0.4930237,NAN,NAN,13.39182,22,44.1099,-69.10616,,
1720970100000,2024-14-07,11:15:00 40500000,17.12135,46570.25,15.77286,NAN,9.312426,115.9585,8.229689,-70.67004,1.376282,0.3440705,NAN,NAN,13.39377,22,44.10996,-69.10588,,
1720971000000,2024-14-07,11:30:00 41400000,17.06475,46571.34,15.77062,NAN,9.317788,115.8932,8.23027,-70.68939,1.332371,0.3330929,NAN,NAN,13.39255,22,44.10996,-69.10588,,
1720971900000,2024-14-07,11:45:00 42300000,17.0162,46581.59,15.7727,NAN,9.312535,115.7279,8.22619,-70.44337,1.711687,0.4279218,NAN,NAN,13.38938,22,44.10996,-69.10588,,
1720972800000,2024-14-07,12:00:00 43200000,16.99816,26040.9,15.76803,NAN,9.362237,116.3134,8.246034,-71.57879,2.038723,0.5096806,NAN,NAN,13.38596,22,44.10996,-69.10588,,
1720973700000,2024-14-07,12:15:00 44100000,16.93599,46599.4,15.76903,NAN,9.451299,117.2794,8.23327,-70.83046,1.496909,0.3742273,NAN,NAN,13.39474,22,44.10994,-69.10589,,
1720974600000,2024-14-07,12:30:00 45000000,17.05856,46593.99,15.76755,NAN,9.509053,118.2764,8.235847,-71.00851,1.588401,0.3971002,NAN,NAN,13.39352,22,44.10994,-69.10589,,
1720975500000,2024-14-07,12:45:00 45900000,17.1243,46593.94,15.76432,NAN,9.387867,116.9153,8.227271,-70.53163,1.555144,0.3887859,NAN,NAN,13.39352,22,44.10994,-69.10589,,
1720976400000,2024-14-07,01:00:00 46800000,17.45479,15015.4,15.76464,NAN,9.339625,117.0588,8.24022,-71.35718,1.450295,0.3625737,NAN,NAN,13.36596,23,44.10994,-69.10589,,
1720977300000,2024-14-07,01:15:00 47700000,17.4115,46551.96,15.75858,NAN,9.30571,116.5269,8.222264,-70.31358,1.541607,0.3854017,NAN,NAN,13.37938,23,44.10994,-69.1059,,
1720978200000,2024-14-07,01:30:00 48600000,17.53486,46581.81,15.75613,NAN,9.404591,118.0487,8.227036,-70.61798,1.738293,0.4345733,NAN,NAN,13.35961,23,44.10994,-69.1059,,
1720979100000,2024-14-07,01:45:00 49500000,17.61722,46569.6,15.75511,NAN,9.374959,117.8566,8.224425,-70.48759,1.601129,0.4002823,NAN,NAN,13.3562,23,44.10994,-69.1059,,
1720980000000,2024-14-07,02:00:00 50400000,17.50884,46478.52,12.60367,NAN,9.404459,117.9408,8.259604,-72.48575,1.323732,0.330933,NAN,NAN,13.35644,23,44.10994,-69.1059,,
1720980900000,2024-14-07,02:15:00 51300000,17.73358,46435.83,15.75054,NAN,9.411124,118.515,8.241878,-71.52151,1.176701,0.2941752,NAN,NAN,13.36254,23,44.10992,-69.10593,,
1720981800000,2024-14-07,02:30:00 52200000,18.80104,46525.74,15.75017,NAN,9.660831,124.2017,8.256007,-72.59956,1.130743,0.2826858,NAN,NAN,13.36132,23,44.10992,-69.10593,,
1720982700000,2024-14-07,02:45:00 53100000,19.01904,45724.5,15.7466,NAN,9.256469,119.0856,8.253841,-72.52932,1.121953,0.2804883,NAN,NAN,13.36084,23,44.10992,-69.10593,,
1720983600000,2024-14-07,03:00:00 54000000,19.15395,18261.87,15.74305,NAN,9.243854,119.0204,8.286895,-74.47543,1.021642,0.2554104,NAN,NAN,13.35254,23,44.10992,-69.10593,,
1720984500000,2024-14-07,03:15:00 54900000,19.44615,44982.63,15.74307,NAN,9.213121,119.1011,8.27794,-74.0309,1.075293,0.2688233,NAN,NAN,13.36108,23,NAN,NAN,,
1720985400000,2024-14-07,03:30:00 55800000,19.64491,44847.48,15.74302,NAN,9.211901,119.4613,8.282668,-74.35574,1.158412,0.289603,NAN,NAN,13.35254,23,NAN,NAN,,
1720986300000,2024-14-07,03:45:00 56700000,19.89613,44723.25,15.74158,NAN,9.168447,119.3896,8.284858,-74.54617,1.159765,0.2899413,NAN,NAN,13.36035,23,NAN,NAN,,
1720987200000,2024-14-07,04:00:00 57600000,19.83724,21549.72,15.74032,NAN,9.21076,119.799,8.305068,-75.70358,1.15294,0.2882349,NAN,NAN,13.3523,23,NAN,NAN,,
1720988100000,2024-14-07,04:15:00 58500000,19.94372,44735.73,15.73897,NAN,9.178482,119.6314,8.283835,-74.49947,1.081588,0.270397,NAN,NAN,13.36181,23,44.10994,-69.1059,,
1720989000000,2024-14-07,04:30:00 59400000,19.62086,44780.49,15.73709,NAN,9.273343,120.1677,8.287066,-74.6045,1.282243,0.3205607,NAN,NAN,13.35986,23,44.10994,-69.1059,,
1720989900000,2024-14-07,04:45:00 60300000,19.47778,44835.03,15.73481,NAN,9.320748,120.4786,8.288097,-74.62775,1.378038,0.3445095,NAN,NAN,13.35596,23,44.10994,-69.1059,,
1720990800000,2024-14-07,05:00:00 61200000,19.20809,44891.97,12.58823,NAN,9.355403,120.3684,8.311703,-75.92429,1.476743,0.3691858,NAN,NAN,13.34278,23,44.10994,-69.1059,,
1720991700000,2024-14-07,05:15:00 62100000,19.28218,45003.51,15.72862,NAN,9.407821,121.257,8.28969,-74.67024,1.396494,0.3491236,NAN,NAN,13.35864,23,44.10999,-69.10591,,
1720992600000,2024-14-07,05:30:00 63000000,19.3737,45069.47,15.72995,NAN,9.514928,122.8827,8.292127,-74.83486,1.627887,0.4069717,NAN,NAN,13.35669,23,44.10999,-69.10591,,
1720993500000,2024-14-07,05:45:00 63900000,19.46395,45125.88,15.72863,NAN,9.669072,125.1104,8.301112,-75.37837,1.69973,0.4249325,NAN,NAN,13.344,23,44.10999,-69.10591,,
1720994400000,2024-14-07,06:00:00 64800000,19.5782,20890.2,15.73267,NAN,9.647494,125.1202,8.31353,-76.12668,1.960433,0.4901083,NAN,NAN,13.34669,24,44.10999,-69.10591,,
1720995300000,2024-14-07,06:15:00 65700000,19.42887,45088.89,15.72969,NAN,9.519681,123.0833,8.291658,-74.82169,2.00803,0.5020076,NAN,NAN,13.3562,24,44.10994,-69.10591,,
1720996200000,2024-14-07,06:30:00 66600000,19.34472,45079.3,15.73119,NAN,9.472178,122.2674,8.292185,-74.83053,2.053769,0.5134423,NAN,NAN,13.35742,24,44.10994,-69.10591,,
1720997100000,2024-14-07,06:45:00 67500000,19.28455,45142.19,15.733,NAN,9.517335,122.7394,8.293384,-74.88433,2.200407,0.5501018,NAN,NAN,13.36132,24,44.10994,-69.10591,,
1720998000000,2024-14-07,07:00:00 68400000,19.31432,23584.91,15.73463,NAN,9.482121,122.3339,8.31107,-75.91619,2.225958,0.5564894,NAN,NAN,13.37401,23,44.10994,-69.10591,,
1720998900000,2024-14-07,07:15:00 69300000,19.32161,45160.11,15.73304,NAN,9.457666,122.0694,8.290184,-74.70895,2.231651,0.5579126,NAN,NAN,13.39108,23,44.10991,-69.10593,,
1720999800000,2024-14-07,07:30:00 70200000,19.3534,45190.23,15.73416,NAN,9.440443,121.9333,8.290375,-74.72795,2.28615,0.5715374,NAN,NAN,13.40523,23,44.10991,-69.10593,,
1721000700000,2024-14-07,07:45:00 71100000,19.24268,45190.02,15.73342,NAN,9.466557,122.0168,8.291553,-74.76785,2.516736,0.6291839,NAN,NAN,13.3662,23,44.10991,-69.10593,,
1721001600000,2024-14-07,08:00:00 72000000,19.15051,45184.31,12.58776,NAN,9.464408,121.7809,8.311624,-75.90565,2.412708,0.603177,NAN,NAN,13.33132,22,44.10991,-69.10593,,
1721002500000,2024-14-07,08:15:00 72900000,19.28,45197.75,15.73656,NAN,9.462373,122.0557,8.292303,-74.82071,2.682793,0.6706982,NAN,NAN,13.32888,22,44.10992,-69.10592,,
1721003400000,2024-14-07,08:30:00 73800000,19.23792,45180.14,15.73866,NAN,9.45074,121.8,8.292926,-74.84604,2.794911,0.6987278,NAN,NAN,13.31668,22,44.10992,-69.10592,,
1721004300000,2024-14-07,08:45:00 74700000,19.29089,45189.85,15.74001,NAN,9.584946,123.6523,8.29608,-75.0425,2.8862,0.72155,NAN,NAN,13.3101,22,44.10992,-69.10592,,
1721005200000,2024-14-07,09:00:00 75600000,19.5699,20945.29,15.74623,NAN,9.513823,123.3627,8.318869,-76.43463,2.919286,0.7298214,NAN,NAN,13.28692,22,44.10992,-69.10592,,
1721006100000,2024-14-07,09:15:00 76500000,19.6896,45146.38,15.74601,NAN,9.442166,122.707,8.302205,-75.49959,2.553936,0.6384841,NAN,NAN,13.29887,22,44.10992,-69.10591,,
1721007000000,2024-14-07,09:30:00 77400000,19.72928,45096.88,15.74503,NAN,9.299969,120.9109,8.289678,-74.78345,2.619657,0.6549141,NAN,NAN,13.29521,22,44.10992,-69.10591,,
1721007900000,2024-14-07,09:45:00 78300000,19.72252,45027.16,15.74431,NAN,9.212446,119.7295,8.28312,-74.40156,2.512055,0.6280137,NAN,NAN,13.27912,22,44.10992,-69.10591,,
1721008800000,2024-14-07,10:00:00 79200000,19.80701,17256.3,15.74584,NAN,9.108135,118.4902,8.298676,-75.32524,2.645411,0.6613529,NAN,NAN,13.26984,22,44.10992,-69.10591,,
1721009700000,2024-14-07,10:15:00 80100000,19.89384,44898.17,15.74554,NAN,9.136113,119.0519,8.281417,-74.34629,2.582131,0.6455327,NAN,NAN,13.28595,22,44.10995,-69.10589,,
1721010600000,2024-14-07,10:30:00 81000000,19.85309,44974.11,15.74473,NAN,9.15148,119.1986,8.281791,-74.35743,2.773458,0.6933644,NAN,NAN,13.28131,22,44.10995,-69.10589,,
1721011500000,2024-14-07,10:45:00 81900000,19.86561,44927.77,15.74451,NAN,9.167455,119.4069,8.283059,-74.43425,2.64596,0.6614899,NAN,NAN,13.28204,22,44.10995,-69.10589,,
1721012400000,2024-14-07,11:00:00 82800000,19.85974,44906.65,12.5927,NAN,9.167744,119.3963,8.302236,-75.54533,2.602612,0.6506531,NAN,NAN,13.26471,22,44.10995,-69.10589,,
1721013300000,2024-14-07,11:15:00 83700000,19.87283,44768.15,15.74446,NAN,9.099763,118.4666,8.283715,-74.47424,2.688599,0.6721497,NAN,NAN,13.27838,22,44.10994,-69.1059,,
1721014200000,2024-14-07,11:30:00 84600000,19.97349,44790.79,15.74346,NAN,9.0686,118.2925,8.279116,-74.23283,2.505118,0.6262794,NAN,NAN,13.2796,22,44.10994,-69.1059,,
1721015100000,2024-14-07,11:45:00 85500000,19.9963,44756.11,15.74256,NAN,9.037548,117.9204,8.278574,-74.20721,2.424451,0.6061128,NAN,NAN,13.27765,22,44.10994,-69.1059,,
1721016000000,2024-15-07,12:00:00 0,20.00508,20726.46,15.74146,NAN,9.037044,117.9273,8.296133,-75.22858,2.585332,0.646333,NAN,NAN,13.25544,23,44.10994,-69.1059,,
1721016900000,2024-15-07,12:15:00 900000,20.03483,44609.54,15.74125,NAN,8.920205,116.3977,8.283995,-74.53165,2.355463,0.5888656,NAN,NAN,13.27423,23,44.10996,-69.10587,,
1721017800000,2024-15-07,12:30:00 1800000,20.04786,44662.67,15.74288,NAN,8.946976,116.8043,8.280035,-74.30502,2.54716,0.6367899,NAN,NAN,13.27619,23,44.10996,-69.10587,,
1721018700000,2024-15-07,12:45:00 2700000,20.10655,44582.11,15.74027,NAN,8.922006,116.5602,8.28209,-74.43926,2.505716,0.626429,NAN,NAN,13.2735,23,44.10996,-69.10587,,
1721019600000,2024-15-07,01:00:00 3600000,20.10383,19939.7,15.73842,NAN,8.929114,116.5918,8.303042,-75.65514,2.486576,0.621644,NAN,NAN,13.25617,22,44.10996,-69.10587,,
1721020500000,2024-15-07,01:15:00 4500000,20.11894,44400.13,15.73677,NAN,8.908522,116.3161,8.288481,-74.81351,2.33384,0.5834599,NAN,NAN,13.26984,22,44.10993,-69.10591,,
1721021400000,2024-15-07,01:30:00 5400000,20.14213,44271.84,15.73334,NAN,8.892395,116.0983,8.292299,-75.04106,2.32418,0.581045,NAN,NAN,13.27081,22,44.10993,-69.10591,,
1721022300000,2024-15-07,01:45:00 6300000,20.17505,44225.22,15.73095,NAN,8.895966,116.1906,8.290653,-74.95391,2.349153,0.5872882,NAN,NAN,13.2674,22,44.10993,-69.10591,,
1721023200000,2024-15-07,02:00:00 7200000,20.27465,44212.3,12.58471,NAN,8.919246,116.7081,8.310368,-76.12466,2.180777,0.5451943,NAN,NAN,13.25252,22,44.10993,-69.10591,,
1721024100000,2024-15-07,02:15:00 8100000,20.33122,44189.36,15.72568,NAN,8.885816,116.3773,8.288802,-74.88627,2.472832,0.618208,NAN,NAN,13.26813,22,44.10992,-69.10591,,
1721025000000,2024-15-07,02:30:00 9000000,20.3482,44188.09,15.72195,NAN,8.875057,116.266,8.287657,-74.82404,2.268746,0.5671865,NAN,NAN,13.27032,22,44.10992,-69.10591,,
1721025900000,2024-15-07,02:45:00 9900000,20.35507,44193.21,15.72012,NAN,8.86692,116.1785,8.286799,-74.776,2.202355,0.5505888,NAN,NAN,13.263,22,44.10992,-69.10591,,
1721026800000,2024-15-07,03:00:00 10800000,20.35634,14783.39,15.72341,NAN,8.857615,116.0677,8.304167,-75.78553,2.25118,0.5627951,NAN,NAN,13.24593,23,44.10992,-69.10591,,
1721027700000,2024-15-07,03:15:00 11700000,20.59821,43988.66,15.71627,NAN,8.824968,116.0485,8.285718,-74.77502,2.411751,0.6029376,NAN,NAN,13.26666,23,44.10994,-69.10588,,
1721028600000,2024-15-07,03:30:00 12600000,20.60521,44034.58,15.71658,NAN,8.841194,116.3045,8.284896,-74.72907,2.295619,0.5739048,NAN,NAN,13.26642,23,44.10994,-69.10588,,
1721029500000,2024-15-07,03:45:00 13500000,20.55651,44053.26,15.71784,NAN,8.836144,116.1465,8.284452,-74.69093,2.34305,0.5857626,NAN,NAN,13.26544,23,44.10994,-69.10588,,
1721030400000,2024-15-07,04:00:00 14400000,20.56289,18266.4,15.71714,NAN,8.830379,116.0766,8.301386,-75.67708,2.363091,0.5907727,NAN,NAN,13.24325,23,44.10994,-69.10588,,
1721031300000,2024-15-07,04:15:00 15300000,20.56355,44050.24,15.71665,NAN,8.816135,115.8927,8.281182,-74.50246,2.19903,0.5497574,NAN,NAN,13.26081,23,44.10992,-69.10591,,
1721032200000,2024-15-07,04:30:00 16200000,20.56361,44074.26,15.71707,NAN,8.825551,116.0273,8.280258,-74.44876,2.210026,0.5525066,NAN,NAN,13.25959,23,44.10992,-69.10591,,
1721033100000,2024-15-07,04:45:00 17100000,20.53509,44082.97,15.71707,NAN,8.793581,115.5531,8.27812,-74.31715,2.22334,0.5558351,NAN,NAN,13.23812,23,44.10992,-69.10591,,
1721034000000,2024-15-07,05:00:00 18000000,20.48916,44085.19,12.57732,NAN,8.779291,115.2677,8.300654,-75.61558,2.202555,0.5506387,NAN,NAN,13.23861,22,44.10992,-69.10591,,
1721034900000,2024-15-07,05:15:00 18900000,20.48107,44090.42,15.71782,NAN,8.75965,114.9935,8.275907,-74.17476,2.175427,0.5438569,NAN,NAN,13.25569,22,44.10986,-69.10597,,
1721035800000,2024-15-07,05:30:00 19800000,20.4522,44073.77,15.71755,NAN,8.726055,114.4803,8.275668,-74.15374,2.029667,0.5074167,NAN,NAN,13.26642,22,44.10986,-69.10597,,
1721036700000,2024-15-07,05:45:00 20700000,20.45165,44079.16,15.7185,NAN,8.710497,114.285,8.27442,-74.08106,1.979959,0.4949898,NAN,NAN,13.26325,22,44.10986,-69.10597,,
1721037600000,2024-15-07,06:00:00 21600000,20.19875,44224.09,12.57783,NAN,8.493929,111.0006,8.272843,-73.92628,2.021341,0.5053352,NAN,NAN,13.27227,22,44.10986,-69.10597,,
1721038500000,2024-15-07,06:15:00 22500000,20.03418,44353.07,15.71735,NAN,8.389523,109.3579,8.247076,-72.38853,1.677965,0.4194913,NAN,NAN,13.27496,22,44.10992,-69.10592,,
1721039400000,2024-15-07,06:30:00 23400000,20.11873,44373.22,15.71872,NAN,8.71436,113.7797,8.26709,-73.57154,1.812055,0.4530137,NAN,NAN,13.30253,22,44.10992,-69.10592,,
1721040300000,2024-15-07,06:45:00 24300000,20.11445,44368.77,15.72129,NAN,8.700291,113.5788,8.265288,-73.46561,1.778148,0.4445371,NAN,NAN,13.30009,22,44.10992,-69.10592,,
1721041200000,2024-15-07,07:00:00 25200000,19.69788,44689.29,12.57573,NAN,8.28048,107.4171,8.244443,-72.15276,1.687559,0.4218898,NAN,NAN,13.31156,22,44.10992,-69.10592,,
1721042100000,2024-15-07,07:15:00 26100000,19.84254,44631.11,15.72474,NAN,8.563766,111.3669,8.243474,-72.13272,1.920743,0.4801858,NAN,NAN,13.35108,22,44.10994,-69.10588,,
1721043000000,2024-15-07,07:30:00 27000000,19.59846,44819.13,15.72403,NAN,8.198604,106.2131,8.215453,-70.44783,2.029328,0.5073321,NAN,NAN,13.42793,22,44.10994,-69.10588,,
1721043900000,2024-15-07,07:45:00 27900000,19.24319,45050.59,15.72294,NAN,8.453135,108.8875,8.217372,-70.47327,2.051845,0.5129613,NAN,NAN,13.41671,22,44.10994,-69.10588,,
1721044800000,2024-15-07,08:00:00 28800000,19.71443,44734.89,12.57883,NAN,8.553846,111.0178,8.261312,-73.13481,2.024362,0.5060905,NAN,NAN,13.39694,22,44.10994,-69.10588,,
1721045700000,2024-15-07,08:15:00 29700000,19.98333,44571.95,15.72295,NAN,8.657501,112.8382,8.252473,-72.68907,1.647052,0.411763,NAN,NAN,13.56138,22,44.10991,-69.10587,,
1721046600000,2024-15-07,08:30:00 30600000,19.75046,44771.58,15.72363,NAN,8.459814,109.8841,8.229211,-71.28222,1.841599,0.4603998,NAN,NAN,13.51014,22,44.10991,-69.10587,,
1721047500000,2024-15-07,08:45:00 31500000,19.67466,44835.39,15.72354,NAN,8.484479,110.084,8.227933,-71.19019,2.177759,0.5444397,NAN,NAN,13.47331,22,44.10991,-69.10587,,
1721048400000,2024-15-07,09:00:00 32400000,19.58637,44906.49,12.5815,NAN,8.563562,110.961,8.251081,-72.51006,2.336578,0.5841445,NAN,NAN,13.46501,23,44.10991,-69.10587,,
1721049300000,2024-15-07,09:15:00 33300000,19.44978,45008.8,15.71818,NAN,8.574292,110.8563,8.227336,-71.10031,2.325709,0.5814272,NAN,NAN,13.48428,23,44.10991,-69.10593,,
